dataset_root,relative_path,size_bytes,size_human,mtime
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10167.0.0,816644,797.50 KiB,2026-07-15T21:18:59
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10168.0.0,819799,800.58 KiB,2026-07-15T21:18:59
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10169.0.0,818638,799.45 KiB,2026-07-15T21:19:00
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10170.0.0,817330,798.17 KiB,2026-07-15T21:18:59
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10171.0.0,816962,797.81 KiB,2026-07-15T21:19:00
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10172.0.0,817642,798.48 KiB,2026-07-15T21:19:00
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10173.0.0,817771,798.60 KiB,2026-07-15T21:19:00
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10174.0.0,816859,797.71 KiB,2026-07-15T21:19:00
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10175.0.0,816385,797.25 KiB,2026-07-15T21:19:00
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10176.0.0,815285,796.18 KiB,2026-07-15T21:19:01
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10177.0.0,815903,796.78 KiB,2026-07-15T21:19:00
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10178.0.0,816643,797.50 KiB,2026-07-15T21:19:00
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10179.0.0,815769,796.65 KiB,2026-07-15T21:19:01
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10180.0.0,816200,797.07 KiB,2026-07-15T21:19:01
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10181.0.0,819131,799.93 KiB,2026-07-15T21:19:01
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10182.0.0,817522,798.36 KiB,2026-07-15T21:19:01
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10183.0.0,816216,797.09 KiB,2026-07-15T21:19:02
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10184.0.0,818093,798.92 KiB,2026-07-15T21:19:02
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10185.0.0,817528,798.37 KiB,2026-07-15T21:19:01
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10186.0.0,818710,799.52 KiB,2026-07-15T21:19:03
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10187.0.0,817975,798.80 KiB,2026-07-15T21:19:02
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10188.0.0,818757,799.57 KiB,2026-07-15T21:19:02
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10189.0.0,816816,797.67 KiB,2026-07-15T21:19:03
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10190.0.0,815009,795.91 KiB,2026-07-15T21:19:02
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10191.0.0,815559,796.44 KiB,2026-07-15T21:19:03
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10192.0.0,815722,796.60 KiB,2026-07-15T21:19:03
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10193.0.0,816800,797.66 KiB,2026-07-15T21:19:03
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10194.0.0,815459,796.35 KiB,2026-07-15T21:19:03
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10195.0.0,817842,798.67 KiB,2026-07-15T21:19:03
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10196.0.0,815801,796.68 KiB,2026-07-15T21:19:05
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10197.0.0,816874,797.73 KiB,2026-07-15T21:19:05
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10198.0.0,816696,797.55 KiB,2026-07-15T21:19:04
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10199.0.0,817656,798.49 KiB,2026-07-15T21:19:04
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10200.0.0,817123,797.97 KiB,2026-07-15T21:19:04
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10201.0.0,817201,798.05 KiB,2026-07-15T21:19:04
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10202.0.0,814687,795.59 KiB,2026-07-15T21:19:05
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10203.0.0,816953,797.81 KiB,2026-07-15T21:19:05
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10204.0.0,815055,795.95 KiB,2026-07-15T21:19:05
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10205.0.0,814659,795.57 KiB,2026-07-15T21:21:06
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10206.0.0,815405,796.29 KiB,2026-07-15T21:19:06
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10207.0.0,816662,797.52 KiB,2026-07-15T21:19:06
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10208.0.0,817724,798.56 KiB,2026-07-15T21:19:07
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10209.0.0,819459,800.25 KiB,2026-07-15T21:19:06
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10210.0.0,817254,798.10 KiB,2026-07-15T21:19:06
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10211.0.0,816936,797.79 KiB,2026-07-15T21:19:07
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10212.0.0,814324,795.24 KiB,2026-07-15T21:19:06
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10213.0.0,816006,796.88 KiB,2026-07-15T21:19:06
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10214.0.0,813512,794.45 KiB,2026-07-15T21:19:06
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10215.0.0,815230,796.12 KiB,2026-07-15T21:19:07
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10216.0.0,816816,797.67 KiB,2026-07-15T21:19:07
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10217.0.0,817231,798.08 KiB,2026-07-15T21:19:07
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10218.0.0,819576,800.37 KiB,2026-07-15T21:19:07
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10219.0.0,819205,800.00 KiB,2026-07-15T21:19:07
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10220.0.0,817785,798.62 KiB,2026-07-15T21:19:08
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10221.0.0,816681,797.54 KiB,2026-07-15T21:19:08
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10222.0.0,816875,797.73 KiB,2026-07-15T21:19:40
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10223.0.0,818398,799.22 KiB,2026-07-15T21:19:08
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10224.0.0,816618,797.48 KiB,2026-07-15T21:19:09
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10225.0.0,817777,798.61 KiB,2026-07-15T21:19:10
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10226.0.0,816239,797.11 KiB,2026-07-15T21:19:08
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10227.0.0,817380,798.22 KiB,2026-07-15T21:19:09
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10228.0.0,812907,793.85 KiB,2026-07-15T21:19:09
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10229.0.0,816295,797.16 KiB,2026-07-15T21:19:09
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10230.0.0,817937,798.77 KiB,2026-07-15T21:19:09
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10231.0.0,816490,797.35 KiB,2026-07-15T21:19:09
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10232.0.0,817184,798.03 KiB,2026-07-15T21:19:10
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10233.0.0,816130,797.00 KiB,2026-07-15T21:19:10
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10234.0.0,818819,799.63 KiB,2026-07-15T21:19:10
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10235.0.0,819243,800.04 KiB,2026-07-15T21:19:11
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10236.0.0,819981,800.76 KiB,2026-07-15T21:19:10
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10237.0.0,817158,798.01 KiB,2026-07-15T21:19:10
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10238.0.0,816719,797.58 KiB,2026-07-15T21:19:10
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10239.0.0,817317,798.16 KiB,2026-07-15T21:19:10
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10240.0.0,814930,795.83 KiB,2026-07-15T21:19:12
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10241.0.0,814559,795.47 KiB,2026-07-15T21:19:12
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10242.0.0,815212,796.11 KiB,2026-07-15T21:19:11
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10243.0.0,817665,798.50 KiB,2026-07-15T21:19:11
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10244.0.0,815306,796.20 KiB,2026-07-15T21:19:11
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10245.0.0,816776,797.63 KiB,2026-07-15T21:19:11
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10246.0.0,814607,795.51 KiB,2026-07-15T21:19:12
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10247.0.0,815096,795.99 KiB,2026-07-15T21:19:11
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10248.0.0,815816,796.70 KiB,2026-07-15T21:19:13
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10249.0.0,816711,797.57 KiB,2026-07-15T21:19:12
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10250.0.0,815335,796.23 KiB,2026-07-15T21:19:15
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10251.0.0,817993,798.82 KiB,2026-07-15T21:19:12
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10252.0.0,817277,798.12 KiB,2026-07-15T21:19:13
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10253.0.0,814417,795.33 KiB,2026-07-15T21:19:13
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10254.0.0,817120,797.97 KiB,2026-07-15T21:19:13
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10255.0.0,817282,798.13 KiB,2026-07-15T21:19:14
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10256.0.0,815860,796.74 KiB,2026-07-15T21:19:14
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10257.0.0,817851,798.68 KiB,2026-07-15T21:19:13
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10258.0.0,817281,798.13 KiB,2026-07-15T21:19:14
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10259.0.0,816924,797.78 KiB,2026-07-15T21:19:14
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10260.0.0,816729,797.59 KiB,2026-07-15T21:19:14
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10261.0.0,815266,796.16 KiB,2026-07-15T21:19:15
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10262.0.0,815674,796.56 KiB,2026-07-15T21:19:14
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10263.0.0,818008,798.84 KiB,2026-07-15T21:19:14
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10264.0.0,816877,797.73 KiB,2026-07-15T21:19:15
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10265.0.0,818074,798.90 KiB,2026-07-15T21:19:15
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10266.0.0,816797,797.65 KiB,2026-07-15T21:19:17
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10267.0.0,817292,798.14 KiB,2026-07-15T21:19:17
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10268.0.0,817707,798.54 KiB,2026-07-15T21:19:17
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10269.0.0,818499,799.32 KiB,2026-07-15T21:19:16
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10270.0.0,818513,799.33 KiB,2026-07-15T21:19:17
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10271.0.0,818426,799.24 KiB,2026-07-15T21:19:19
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10272.0.0,817740,798.57 KiB,2026-07-15T21:19:16
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10273.0.0,818699,799.51 KiB,2026-07-15T21:19:17
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10274.0.0,816953,797.81 KiB,2026-07-15T21:21:20
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10275.0.0,816749,797.61 KiB,2026-07-15T21:19:17
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10276.0.0,819041,799.84 KiB,2026-07-15T21:19:17
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10277.0.0,817295,798.14 KiB,2026-07-15T21:19:17
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10278.0.0,816173,797.04 KiB,2026-07-15T21:19:19
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10279.0.0,814098,795.02 KiB,2026-07-15T21:19:20
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10280.0.0,815181,796.08 KiB,2026-07-15T21:19:19
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10281.0.0,814178,795.10 KiB,2026-07-15T21:19:18
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10282.0.0,815333,796.22 KiB,2026-07-15T21:19:19
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10283.0.0,814757,795.66 KiB,2026-07-15T21:19:18
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10284.0.0,815736,796.62 KiB,2026-07-15T21:19:18
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10285.0.0,819530,800.32 KiB,2026-07-15T21:19:19
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10286.0.0,818384,799.20 KiB,2026-07-15T21:19:19
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10287.0.0,819722,800.51 KiB,2026-07-15T21:19:19
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10288.0.0,818744,799.55 KiB,2026-07-15T21:19:22
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10289.0.0,818111,798.94 KiB,2026-07-15T21:19:21
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10290.0.0,819962,800.74 KiB,2026-07-15T21:19:20
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10291.0.0,819544,800.34 KiB,2026-07-15T21:19:20
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10292.0.0,819121,799.92 KiB,2026-07-15T21:19:20
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10293.0.0,819931,800.71 KiB,2026-07-15T21:19:21
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10294.0.0,818774,799.58 KiB,2026-07-15T21:19:21
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10295.0.0,816425,797.29 KiB,2026-07-15T21:19:21
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10296.0.0,816979,797.83 KiB,2026-07-15T21:19:22
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10297.0.0,817266,798.11 KiB,2026-07-15T21:19:21
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10298.0.0,817165,798.01 KiB,2026-07-15T21:19:21
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10299.0.0,819636,800.43 KiB,2026-07-15T21:19:22
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10300.0.0,819084,799.89 KiB,2026-07-15T21:19:23
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10301.0.0,816603,797.46 KiB,2026-07-15T21:19:22
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10302.0.0,817073,797.92 KiB,2026-07-15T21:19:23
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10303.0.0,818117,798.94 KiB,2026-07-15T21:19:24
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10304.0.0,817165,798.01 KiB,2026-07-15T21:19:23
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10305.0.0,816872,797.73 KiB,2026-07-15T21:19:23
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10306.0.0,814343,795.26 KiB,2026-07-15T21:19:23
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10307.0.0,814795,795.70 KiB,2026-07-15T21:19:23
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10308.0.0,817554,798.39 KiB,2026-07-15T21:19:24
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10309.0.0,817265,798.11 KiB,2026-07-15T21:19:25
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10310.0.0,816725,797.58 KiB,2026-07-15T21:19:24
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10311.0.0,818645,799.46 KiB,2026-07-15T21:19:24
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10312.0.0,818294,799.12 KiB,2026-07-15T21:19:25
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10313.0.0,817697,798.53 KiB,2026-07-15T21:19:24
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10314.0.0,817487,798.33 KiB,2026-07-15T21:19:25
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10315.0.0,815785,796.67 KiB,2026-07-15T21:19:24
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10316.0.0,818577,799.39 KiB,2026-07-15T21:19:25
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10317.0.0,819623,800.41 KiB,2026-07-15T21:19:25
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10318.0.0,819572,800.36 KiB,2026-07-15T21:19:27
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10319.0.0,822769,803.49 KiB,2026-07-15T21:19:26
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10320.0.0,817934,798.76 KiB,2026-07-15T21:19:26
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10321.0.0,816344,797.21 KiB,2026-07-15T21:19:26
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10322.0.0,817666,798.50 KiB,2026-07-15T21:19:26
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10323.0.0,818093,798.92 KiB,2026-07-15T21:19:27
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10324.0.0,818122,798.95 KiB,2026-07-15T21:19:26
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10325.0.0,817996,798.82 KiB,2026-07-15T21:19:26
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10326.0.0,817710,798.54 KiB,2026-07-15T21:19:28
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10327.0.0,817044,797.89 KiB,2026-07-15T21:19:27
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10328.0.0,817166,798.01 KiB,2026-07-15T21:19:27
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10329.0.0,818277,799.10 KiB,2026-07-15T21:19:27
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10330.0.0,816904,797.76 KiB,2026-07-15T21:19:27
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10331.0.0,818602,799.42 KiB,2026-07-15T21:19:28
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10332.0.0,818002,798.83 KiB,2026-07-15T21:19:28
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10333.0.0,817075,797.92 KiB,2026-07-15T21:19:28
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10334.0.0,817935,798.76 KiB,2026-07-15T21:19:28
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10335.0.0,818212,799.04 KiB,2026-07-15T21:19:28
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10336.0.0,819393,800.19 KiB,2026-07-15T21:19:28
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10337.0.0,819813,800.60 KiB,2026-07-15T21:19:29
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/10m_u_component_of_wind/10338.0.0,818858,799.67 KiB,2026-07-15T21:19:29
