variable,time_chunk_index,chunk_file,chunk_start,chunk_end,present,size_bytes,size_human
geopotential,3866,3866.0.0.0,1980-03-03T00:00:00.000000000,1980-03-04T18:00:00.000000000,True,7657913,7.30 MiB
geopotential,3867,3867.0.0.0,1980-03-05T00:00:00.000000000,1980-03-06T18:00:00.000000000,True,7658025,7.30 MiB
geopotential,3868,3868.0.0.0,1980-03-07T00:00:00.000000000,1980-03-08T18:00:00.000000000,True,7661671,7.31 MiB
geopotential,3869,3869.0.0.0,1980-03-09T00:00:00.000000000,1980-03-10T18:00:00.000000000,True,7656542,7.30 MiB
geopotential,3870,3870.0.0.0,1980-03-11T00:00:00.000000000,1980-03-12T18:00:00.000000000,True,7674640,7.32 MiB
geopotential,3871,3871.0.0.0,1980-03-13T00:00:00.000000000,1980-03-14T18:00:00.000000000,True,7691438,7.34 MiB
geopotential,3872,3872.0.0.0,1980-03-15T00:00:00.000000000,1980-03-16T18:00:00.000000000,True,7693867,7.34 MiB
geopotential,3873,3873.0.0.0,1980-03-17T00:00:00.000000000,1980-03-18T18:00:00.000000000,True,7699688,7.34 MiB
geopotential,3874,3874.0.0.0,1980-03-19T00:00:00.000000000,1980-03-20T18:00:00.000000000,True,7708444,7.35 MiB
geopotential,3875,3875.0.0.0,1980-03-21T00:00:00.000000000,1980-03-22T18:00:00.000000000,True,7680978,7.33 MiB
geopotential,3876,3876.0.0.0,1980-03-23T00:00:00.000000000,1980-03-24T18:00:00.000000000,True,7680433,7.32 MiB
geopotential,3877,3877.0.0.0,1980-03-25T00:00:00.000000000,1980-03-26T18:00:00.000000000,True,7650802,7.30 MiB
geopotential,3878,3878.0.0.0,1980-03-27T00:00:00.000000000,1980-03-28T18:00:00.000000000,True,7639457,7.29 MiB
geopotential,3879,3879.0.0.0,1980-03-29T00:00:00.000000000,1980-03-30T18:00:00.000000000,True,7656532,7.30 MiB
geopotential,3880,3880.0.0.0,1980-03-31T00:00:00.000000000,1980-04-01T18:00:00.000000000,True,7659700,7.30 MiB
geopotential,3881,3881.0.0.0,1980-04-02T00:00:00.000000000,1980-04-03T18:00:00.000000000,True,7652366,7.30 MiB
geopotential,3882,3882.0.0.0,1980-04-04T00:00:00.000000000,1980-04-05T18:00:00.000000000,True,7661359,7.31 MiB
geopotential,3883,3883.0.0.0,1980-04-06T00:00:00.000000000,1980-04-07T18:00:00.000000000,True,7643059,7.29 MiB
geopotential,3884,3884.0.0.0,1980-04-08T00:00:00.000000000,1980-04-09T18:00:00.000000000,True,7643103,7.29 MiB
geopotential,3885,3885.0.0.0,1980-04-10T00:00:00.000000000,1980-04-11T18:00:00.000000000,True,7638398,7.28 MiB
geopotential,3886,3886.0.0.0,1980-04-12T00:00:00.000000000,1980-04-13T18:00:00.000000000,True,7632384,7.28 MiB
geopotential,3887,3887.0.0.0,1980-04-14T00:00:00.000000000,1980-04-15T18:00:00.000000000,True,7676518,7.32 MiB
geopotential,3888,3888.0.0.0,1980-04-16T00:00:00.000000000,1980-04-17T18:00:00.000000000,True,7701341,7.34 MiB
geopotential,3889,3889.0.0.0,1980-04-18T00:00:00.000000000,1980-04-19T18:00:00.000000000,True,7675460,7.32 MiB
geopotential,3890,3890.0.0.0,1980-04-20T00:00:00.000000000,1980-04-21T18:00:00.000000000,True,7675084,7.32 MiB
geopotential,3891,3891.0.0.0,1980-04-22T00:00:00.000000000,1980-04-23T18:00:00.000000000,True,7675608,7.32 MiB
geopotential,3892,3892.0.0.0,1980-04-24T00:00:00.000000000,1980-04-25T18:00:00.000000000,True,7654821,7.30 MiB
geopotential,3893,3893.0.0.0,1980-04-26T00:00:00.000000000,1980-04-27T18:00:00.000000000,True,7631479,7.28 MiB
geopotential,3894,3894.0.0.0,1980-04-28T00:00:00.000000000,1980-04-29T18:00:00.000000000,True,7649179,7.29 MiB
geopotential,3895,3895.0.0.0,1980-04-30T00:00:00.000000000,1980-05-01T18:00:00.000000000,True,7660386,7.31 MiB
geopotential,3896,3896.0.0.0,1980-05-02T00:00:00.000000000,1980-05-03T18:00:00.000000000,True,7659251,7.30 MiB
geopotential,3897,3897.0.0.0,1980-05-04T00:00:00.000000000,1980-05-05T18:00:00.000000000,True,7653854,7.30 MiB
geopotential,3898,3898.0.0.0,1980-05-06T00:00:00.000000000,1980-05-07T18:00:00.000000000,True,7659987,7.31 MiB
geopotential,3899,3899.0.0.0,1980-05-08T00:00:00.000000000,1980-05-09T18:00:00.000000000,True,7667289,7.31 MiB
geopotential,3900,3900.0.0.0,1980-05-10T00:00:00.000000000,1980-05-11T18:00:00.000000000,True,7674628,7.32 MiB
geopotential,3901,3901.0.0.0,1980-05-12T00:00:00.000000000,1980-05-13T18:00:00.000000000,True,7650162,7.30 MiB
geopotential,3902,3902.0.0.0,1980-05-14T00:00:00.000000000,1980-05-15T18:00:00.000000000,True,7647085,7.29 MiB
geopotential,3903,3903.0.0.0,1980-05-16T00:00:00.000000000,1980-05-17T18:00:00.000000000,True,7653690,7.30 MiB
geopotential,3904,3904.0.0.0,1980-05-18T00:00:00.000000000,1980-05-19T18:00:00.000000000,True,7630806,7.28 MiB
geopotential,3905,3905.0.0.0,1980-05-20T00:00:00.000000000,1980-05-21T18:00:00.000000000,True,7618125,7.27 MiB
geopotential,3906,3906.0.0.0,1980-05-22T00:00:00.000000000,1980-05-23T18:00:00.000000000,True,7631218,7.28 MiB
geopotential,3907,3907.0.0.0,1980-05-24T00:00:00.000000000,1980-05-25T18:00:00.000000000,True,7645063,7.29 MiB
geopotential,3908,3908.0.0.0,1980-05-26T00:00:00.000000000,1980-05-27T18:00:00.000000000,True,7644636,7.29 MiB
geopotential,3909,3909.0.0.0,1980-05-28T00:00:00.000000000,1980-05-29T18:00:00.000000000,True,7614705,7.26 MiB
geopotential,3910,3910.0.0.0,1980-05-30T00:00:00.000000000,1980-05-31T18:00:00.000000000,True,7625924,7.27 MiB
geopotential,3911,3911.0.0.0,1980-06-01T00:00:00.000000000,1980-06-02T18:00:00.000000000,True,7637202,7.28 MiB
geopotential,3912,3912.0.0.0,1980-06-03T00:00:00.000000000,1980-06-04T18:00:00.000000000,True,7635598,7.28 MiB
geopotential,3913,3913.0.0.0,1980-06-05T00:00:00.000000000,1980-06-06T18:00:00.000000000,True,7617167,7.26 MiB
geopotential,3914,3914.0.0.0,1980-06-07T00:00:00.000000000,1980-06-08T18:00:00.000000000,True,7613143,7.26 MiB
geopotential,3915,3915.0.0.0,1980-06-09T00:00:00.000000000,1980-06-10T18:00:00.000000000,True,7618221,7.27 MiB
geopotential,3916,3916.0.0.0,1980-06-11T00:00:00.000000000,1980-06-12T18:00:00.000000000,True,7629792,7.28 MiB
geopotential,3917,3917.0.0.0,1980-06-13T00:00:00.000000000,1980-06-14T18:00:00.000000000,True,7638905,7.29 MiB
geopotential,3918,3918.0.0.0,1980-06-15T00:00:00.000000000,1980-06-16T18:00:00.000000000,True,7674266,7.32 MiB
geopotential,3919,3919.0.0.0,1980-06-17T00:00:00.000000000,1980-06-18T18:00:00.000000000,True,7659080,7.30 MiB
geopotential,3920,3920.0.0.0,1980-06-19T00:00:00.000000000,1980-06-20T18:00:00.000000000,True,7643179,7.29 MiB
geopotential,3921,3921.0.0.0,1980-06-21T00:00:00.000000000,1980-06-22T18:00:00.000000000,True,7641988,7.29 MiB
geopotential,3922,3922.0.0.0,1980-06-23T00:00:00.000000000,1980-06-24T18:00:00.000000000,True,7646992,7.29 MiB
geopotential,3923,3923.0.0.0,1980-06-25T00:00:00.000000000,1980-06-26T18:00:00.000000000,True,7649264,7.29 MiB
geopotential,3924,3924.0.0.0,1980-06-27T00:00:00.000000000,1980-06-28T18:00:00.000000000,True,7658999,7.30 MiB
geopotential,3925,3925.0.0.0,1980-06-29T00:00:00.000000000,1980-06-30T18:00:00.000000000,True,7645615,7.29 MiB
geopotential,3926,3926.0.0.0,1980-07-01T00:00:00.000000000,1980-07-02T18:00:00.000000000,True,7664499,7.31 MiB
geopotential,3927,3927.0.0.0,1980-07-03T00:00:00.000000000,1980-07-04T18:00:00.000000000,True,7618018,7.27 MiB
geopotential,3928,3928.0.0.0,1980-07-05T00:00:00.000000000,1980-07-06T18:00:00.000000000,True,7592479,7.24 MiB
geopotential,3929,3929.0.0.0,1980-07-07T00:00:00.000000000,1980-07-08T18:00:00.000000000,True,7604087,7.25 MiB
geopotential,3930,3930.0.0.0,1980-07-09T00:00:00.000000000,1980-07-10T18:00:00.000000000,True,7620350,7.27 MiB
geopotential,3931,3931.0.0.0,1980-07-11T00:00:00.000000000,1980-07-12T18:00:00.000000000,True,7655823,7.30 MiB
geopotential,3932,3932.0.0.0,1980-07-13T00:00:00.000000000,1980-07-14T18:00:00.000000000,True,7655853,7.30 MiB
geopotential,3933,3933.0.0.0,1980-07-15T00:00:00.000000000,1980-07-16T18:00:00.000000000,True,7651738,7.30 MiB
geopotential,3934,3934.0.0.0,1980-07-17T00:00:00.000000000,1980-07-18T18:00:00.000000000,True,7644951,7.29 MiB
geopotential,3935,3935.0.0.0,1980-07-19T00:00:00.000000000,1980-07-20T18:00:00.000000000,True,7639641,7.29 MiB
geopotential,3936,3936.0.0.0,1980-07-21T00:00:00.000000000,1980-07-22T18:00:00.000000000,True,7629091,7.28 MiB
geopotential,3937,3937.0.0.0,1980-07-23T00:00:00.000000000,1980-07-24T18:00:00.000000000,True,7627330,7.27 MiB
geopotential,3938,3938.0.0.0,1980-07-25T00:00:00.000000000,1980-07-26T18:00:00.000000000,True,7641146,7.29 MiB
geopotential,3939,3939.0.0.0,1980-07-27T00:00:00.000000000,1980-07-28T18:00:00.000000000,True,7655203,7.30 MiB
geopotential,3940,3940.0.0.0,1980-07-29T00:00:00.000000000,1980-07-30T18:00:00.000000000,True,7650913,7.30 MiB
geopotential,3941,3941.0.0.0,1980-07-31T00:00:00.000000000,1980-08-01T18:00:00.000000000,True,7664745,7.31 MiB
geopotential,3942,3942.0.0.0,1980-08-02T00:00:00.000000000,1980-08-03T18:00:00.000000000,True,7656799,7.30 MiB
geopotential,3943,3943.0.0.0,1980-08-04T00:00:00.000000000,1980-08-05T18:00:00.000000000,True,7641242,7.29 MiB
geopotential,3944,3944.0.0.0,1980-08-06T00:00:00.000000000,1980-08-07T18:00:00.000000000,True,7626782,7.27 MiB
geopotential,3945,3945.0.0.0,1980-08-08T00:00:00.000000000,1980-08-09T18:00:00.000000000,True,7633355,7.28 MiB
geopotential,3946,3946.0.0.0,1980-08-10T00:00:00.000000000,1980-08-11T18:00:00.000000000,True,7626261,7.27 MiB
geopotential,3947,3947.0.0.0,1980-08-12T00:00:00.000000000,1980-08-13T18:00:00.000000000,True,7629109,7.28 MiB
geopotential,3948,3948.0.0.0,1980-08-14T00:00:00.000000000,1980-08-15T18:00:00.000000000,True,7662370,7.31 MiB
geopotential,3949,3949.0.0.0,1980-08-16T00:00:00.000000000,1980-08-17T18:00:00.000000000,True,7667243,7.31 MiB
geopotential,3950,3950.0.0.0,1980-08-18T00:00:00.000000000,1980-08-19T18:00:00.000000000,True,7644572,7.29 MiB
geopotential,3951,3951.0.0.0,1980-08-20T00:00:00.000000000,1980-08-21T18:00:00.000000000,True,7637273,7.28 MiB
geopotential,3952,3952.0.0.0,1980-08-22T00:00:00.000000000,1980-08-23T18:00:00.000000000,True,7670386,7.32 MiB
geopotential,3953,3953.0.0.0,1980-08-24T00:00:00.000000000,1980-08-25T18:00:00.000000000,True,7640437,7.29 MiB
geopotential,3954,3954.0.0.0,1980-08-26T00:00:00.000000000,1980-08-27T18:00:00.000000000,True,7642606,7.29 MiB
geopotential,3955,3955.0.0.0,1980-08-28T00:00:00.000000000,1980-08-29T18:00:00.000000000,True,7657010,7.30 MiB
geopotential,3956,3956.0.0.0,1980-08-30T00:00:00.000000000,1980-08-31T18:00:00.000000000,True,7647637,7.29 MiB
geopotential,3957,3957.0.0.0,1980-09-01T00:00:00.000000000,1980-09-02T18:00:00.000000000,True,7627879,7.27 MiB
geopotential,3958,3958.0.0.0,1980-09-03T00:00:00.000000000,1980-09-04T18:00:00.000000000,True,7607202,7.25 MiB
geopotential,3959,3959.0.0.0,1980-09-05T00:00:00.000000000,1980-09-06T18:00:00.000000000,True,7644197,7.29 MiB
geopotential,3960,3960.0.0.0,1980-09-07T00:00:00.000000000,1980-09-08T18:00:00.000000000,True,7676632,7.32 MiB
geopotential,3961,3961.0.0.0,1980-09-09T00:00:00.000000000,1980-09-10T18:00:00.000000000,True,7655317,7.30 MiB
geopotential,3962,3962.0.0.0,1980-09-11T00:00:00.000000000,1980-09-12T18:00:00.000000000,True,7634008,7.28 MiB
geopotential,3963,3963.0.0.0,1980-09-13T00:00:00.000000000,1980-09-14T18:00:00.000000000,True,7635343,7.28 MiB
geopotential,3964,3964.0.0.0,1980-09-15T00:00:00.000000000,1980-09-16T18:00:00.000000000,True,7656207,7.30 MiB
geopotential,3965,3965.0.0.0,1980-09-17T00:00:00.000000000,1980-09-18T18:00:00.000000000,True,7662213,7.31 MiB
geopotential,3966,3966.0.0.0,1980-09-19T00:00:00.000000000,1980-09-20T18:00:00.000000000,True,7660278,7.31 MiB
geopotential,3967,3967.0.0.0,1980-09-21T00:00:00.000000000,1980-09-22T18:00:00.000000000,True,7659793,7.30 MiB
geopotential,3968,3968.0.0.0,1980-09-23T00:00:00.000000000,1980-09-24T18:00:00.000000000,True,7643699,7.29 MiB
geopotential,3969,3969.0.0.0,1980-09-25T00:00:00.000000000,1980-09-26T18:00:00.000000000,True,7654091,7.30 MiB
geopotential,3970,3970.0.0.0,1980-09-27T00:00:00.000000000,1980-09-28T18:00:00.000000000,True,7670905,7.32 MiB
geopotential,3971,3971.0.0.0,1980-09-29T00:00:00.000000000,1980-09-30T18:00:00.000000000,True,7668200,7.31 MiB
geopotential,3972,3972.0.0.0,1980-10-01T00:00:00.000000000,1980-10-02T18:00:00.000000000,True,7679546,7.32 MiB
geopotential,3973,3973.0.0.0,1980-10-03T00:00:00.000000000,1980-10-04T18:00:00.000000000,True,7679228,7.32 MiB
geopotential,3974,3974.0.0.0,1980-10-05T00:00:00.000000000,1980-10-06T18:00:00.000000000,True,7689799,7.33 MiB
geopotential,3975,3975.0.0.0,1980-10-07T00:00:00.000000000,1980-10-08T18:00:00.000000000,True,7681688,7.33 MiB
geopotential,3976,3976.0.0.0,1980-10-09T00:00:00.000000000,1980-10-10T18:00:00.000000000,True,7675546,7.32 MiB
geopotential,3977,3977.0.0.0,1980-10-11T00:00:00.000000000,1980-10-12T18:00:00.000000000,True,7665923,7.31 MiB
geopotential,3978,3978.0.0.0,1980-10-13T00:00:00.000000000,1980-10-14T18:00:00.000000000,True,7643163,7.29 MiB
geopotential,3979,3979.0.0.0,1980-10-15T00:00:00.000000000,1980-10-16T18:00:00.000000000,True,7655334,7.30 MiB
geopotential,3980,3980.0.0.0,1980-10-17T00:00:00.000000000,1980-10-18T18:00:00.000000000,True,7650558,7.30 MiB
geopotential,3981,3981.0.0.0,1980-10-19T00:00:00.000000000,1980-10-20T18:00:00.000000000,True,7638668,7.28 MiB
geopotential,3982,3982.0.0.0,1980-10-21T00:00:00.000000000,1980-10-22T18:00:00.000000000,True,7650981,7.30 MiB
geopotential,3983,3983.0.0.0,1980-10-23T00:00:00.000000000,1980-10-24T18:00:00.000000000,True,7669350,7.31 MiB
geopotential,3984,3984.0.0.0,1980-10-25T00:00:00.000000000,1980-10-26T18:00:00.000000000,True,7680679,7.32 MiB
geopotential,3985,3985.0.0.0,1980-10-27T00:00:00.000000000,1980-10-28T18:00:00.000000000,True,7665512,7.31 MiB
geopotential,3986,3986.0.0.0,1980-10-29T00:00:00.000000000,1980-10-30T18:00:00.000000000,True,7643040,7.29 MiB
geopotential,3987,3987.0.0.0,1980-10-31T00:00:00.000000000,1980-11-01T18:00:00.000000000,True,7663111,7.31 MiB
geopotential,3988,3988.0.0.0,1980-11-02T00:00:00.000000000,1980-11-03T18:00:00.000000000,True,7643765,7.29 MiB
geopotential,3989,3989.0.0.0,1980-11-04T00:00:00.000000000,1980-11-05T18:00:00.000000000,True,7625126,7.27 MiB
geopotential,3990,3990.0.0.0,1980-11-06T00:00:00.000000000,1980-11-07T18:00:00.000000000,True,7643758,7.29 MiB
geopotential,3991,3991.0.0.0,1980-11-08T00:00:00.000000000,1980-11-09T18:00:00.000000000,True,7665930,7.31 MiB
geopotential,3992,3992.0.0.0,1980-11-10T00:00:00.000000000,1980-11-11T18:00:00.000000000,True,7639671,7.29 MiB
geopotential,3993,3993.0.0.0,1980-11-12T00:00:00.000000000,1980-11-13T18:00:00.000000000,True,7629731,7.28 MiB
geopotential,3994,3994.0.0.0,1980-11-14T00:00:00.000000000,1980-11-15T18:00:00.000000000,True,7634527,7.28 MiB
geopotential,3995,3995.0.0.0,1980-11-16T00:00:00.000000000,1980-11-17T18:00:00.000000000,True,7650722,7.30 MiB
geopotential,3996,3996.0.0.0,1980-11-18T00:00:00.000000000,1980-11-19T18:00:00.000000000,True,7651030,7.30 MiB
geopotential,3997,3997.0.0.0,1980-11-20T00:00:00.000000000,1980-11-21T18:00:00.000000000,True,7670696,7.32 MiB
geopotential,3998,3998.0.0.0,1980-11-22T00:00:00.000000000,1980-11-23T18:00:00.000000000,True,7664934,7.31 MiB
geopotential,3999,3999.0.0.0,1980-11-24T00:00:00.000000000,1980-11-25T18:00:00.000000000,True,7667717,7.31 MiB
geopotential,4000,4000.0.0.0,1980-11-26T00:00:00.000000000,1980-11-27T18:00:00.000000000,True,7662731,7.31 MiB
geopotential,4001,4001.0.0.0,1980-11-28T00:00:00.000000000,1980-11-29T18:00:00.000000000,True,7664141,7.31 MiB
geopotential,4002,4002.0.0.0,1980-11-30T00:00:00.000000000,1980-12-01T18:00:00.000000000,True,7664053,7.31 MiB
geopotential,4003,4003.0.0.0,1980-12-02T00:00:00.000000000,1980-12-03T18:00:00.000000000,True,7655044,7.30 MiB
geopotential,4004,4004.0.0.0,1980-12-04T00:00:00.000000000,1980-12-05T18:00:00.000000000,True,7668518,7.31 MiB
geopotential,4005,4005.0.0.0,1980-12-06T00:00:00.000000000,1980-12-07T18:00:00.000000000,True,7628211,7.27 MiB
geopotential,4006,4006.0.0.0,1980-12-08T00:00:00.000000000,1980-12-09T18:00:00.000000000,True,7642443,7.29 MiB
geopotential,4007,4007.0.0.0,1980-12-10T00:00:00.000000000,1980-12-11T18:00:00.000000000,True,7658857,7.30 MiB
geopotential,4008,4008.0.0.0,1980-12-12T00:00:00.000000000,1980-12-13T18:00:00.000000000,True,7658355,7.30 MiB
geopotential,4009,4009.0.0.0,1980-12-14T00:00:00.000000000,1980-12-15T18:00:00.000000000,True,7658851,7.30 MiB
geopotential,4010,4010.0.0.0,1980-12-16T00:00:00.000000000,1980-12-17T18:00:00.000000000,True,7672238,7.32 MiB
geopotential,4011,4011.0.0.0,1980-12-18T00:00:00.000000000,1980-12-19T18:00:00.000000000,True,7680670,7.32 MiB
geopotential,4012,4012.0.0.0,1980-12-20T00:00:00.000000000,1980-12-21T18:00:00.000000000,True,7678029,7.32 MiB
geopotential,4013,4013.0.0.0,1980-12-22T00:00:00.000000000,1980-12-23T18:00:00.000000000,True,7634466,7.28 MiB
geopotential,4014,4014.0.0.0,1980-12-24T00:00:00.000000000,1980-12-25T18:00:00.000000000,True,7618321,7.27 MiB
geopotential,4015,4015.0.0.0,1980-12-26T00:00:00.000000000,1980-12-27T18:00:00.000000000,True,7641195,7.29 MiB
geopotential,4016,4016.0.0.0,1980-12-28T00:00:00.000000000,1980-12-29T18:00:00.000000000,True,7658679,7.30 MiB
geopotential,4017,4017.0.0.0,1980-12-30T00:00:00.000000000,1980-12-31T18:00:00.000000000,True,7651018,7.30 MiB
geopotential,4018,4018.0.0.0,1981-01-01T00:00:00.000000000,1981-01-02T18:00:00.000000000,True,7655234,7.30 MiB
geopotential,4019,4019.0.0.0,1981-01-03T00:00:00.000000000,1981-01-04T18:00:00.000000000,True,7668642,7.31 MiB
geopotential,4020,4020.0.0.0,1981-01-05T00:00:00.000000000,1981-01-06T18:00:00.000000000,True,7641425,7.29 MiB
geopotential,4021,4021.0.0.0,1981-01-07T00:00:00.000000000,1981-01-08T18:00:00.000000000,True,7642475,7.29 MiB
geopotential,4022,4022.0.0.0,1981-01-09T00:00:00.000000000,1981-01-10T18:00:00.000000000,True,7654186,7.30 MiB
geopotential,4023,4023.0.0.0,1981-01-11T00:00:00.000000000,1981-01-12T18:00:00.000000000,True,7645249,7.29 MiB
geopotential,4024,4024.0.0.0,1981-01-13T00:00:00.000000000,1981-01-14T18:00:00.000000000,True,7655057,7.30 MiB
geopotential,4025,4025.0.0.0,1981-01-15T00:00:00.000000000,1981-01-16T18:00:00.000000000,True,7673531,7.32 MiB
geopotential,4026,4026.0.0.0,1981-01-17T00:00:00.000000000,1981-01-18T18:00:00.000000000,True,7675992,7.32 MiB
geopotential,4027,4027.0.0.0,1981-01-19T00:00:00.000000000,1981-01-20T18:00:00.000000000,True,7683919,7.33 MiB
geopotential,4028,4028.0.0.0,1981-01-21T00:00:00.000000000,1981-01-22T18:00:00.000000000,True,7684193,7.33 MiB
geopotential,4029,4029.0.0.0,1981-01-23T00:00:00.000000000,1981-01-24T18:00:00.000000000,True,7674264,7.32 MiB
geopotential,4030,4030.0.0.0,1981-01-25T00:00:00.000000000,1981-01-26T18:00:00.000000000,True,7680205,7.32 MiB
geopotential,4031,4031.0.0.0,1981-01-27T00:00:00.000000000,1981-01-28T18:00:00.000000000,True,7693532,7.34 MiB
geopotential,4032,4032.0.0.0,1981-01-29T00:00:00.000000000,1981-01-30T18:00:00.000000000,True,7684192,7.33 MiB
geopotential,4033,4033.0.0.0,1981-01-31T00:00:00.000000000,1981-02-01T18:00:00.000000000,True,7676192,7.32 MiB
geopotential,4034,4034.0.0.0,1981-02-02T00:00:00.000000000,1981-02-03T18:00:00.000000000,True,7672884,7.32 MiB
geopotential,4035,4035.0.0.0,1981-02-04T00:00:00.000000000,1981-02-05T18:00:00.000000000,True,7656593,7.30 MiB
geopotential,4036,4036.0.0.0,1981-02-06T00:00:00.000000000,1981-02-07T18:00:00.000000000,True,7677072,7.32 MiB
geopotential,4037,4037.0.0.0,1981-02-08T00:00:00.000000000,1981-02-09T18:00:00.000000000,True,7690425,7.33 MiB
geopotential,4038,4038.0.0.0,1981-02-10T00:00:00.000000000,1981-02-11T18:00:00.000000000,True,7706640,7.35 MiB
geopotential,4039,4039.0.0.0,1981-02-12T00:00:00.000000000,1981-02-13T18:00:00.000000000,True,7683234,7.33 MiB
geopotential,4040,4040.0.0.0,1981-02-14T00:00:00.000000000,1981-02-15T18:00:00.000000000,True,7666425,7.31 MiB
geopotential,4041,4041.0.0.0,1981-02-16T00:00:00.000000000,1981-02-17T18:00:00.000000000,True,7660682,7.31 MiB
geopotential,4042,4042.0.0.0,1981-02-18T00:00:00.000000000,1981-02-19T18:00:00.000000000,True,7668425,7.31 MiB
geopotential,4043,4043.0.0.0,1981-02-20T00:00:00.000000000,1981-02-21T18:00:00.000000000,True,7655836,7.30 MiB
geopotential,4044,4044.0.0.0,1981-02-22T00:00:00.000000000,1981-02-23T18:00:00.000000000,True,7673388,7.32 MiB
geopotential,4045,4045.0.0.0,1981-02-24T00:00:00.000000000,1981-02-25T18:00:00.000000000,True,7674255,7.32 MiB
geopotential,4046,4046.0.0.0,1981-02-26T00:00:00.000000000,1981-02-27T18:00:00.000000000,True,7664681,7.31 MiB
geopotential,4047,4047.0.0.0,1981-02-28T00:00:00.000000000,1981-03-01T18:00:00.000000000,True,7658000,7.30 MiB
geopotential,4048,4048.0.0.0,1981-03-02T00:00:00.000000000,1981-03-03T18:00:00.000000000,True,7655955,7.30 MiB
geopotential,4049,4049.0.0.0,1981-03-04T00:00:00.000000000,1981-03-05T18:00:00.000000000,True,7675549,7.32 MiB
geopotential,4050,4050.0.0.0,1981-03-06T00:00:00.000000000,1981-03-07T18:00:00.000000000,True,7651936,7.30 MiB
geopotential,4051,4051.0.0.0,1981-03-08T00:00:00.000000000,1981-03-09T18:00:00.000000000,True,7645231,7.29 MiB
geopotential,4052,4052.0.0.0,1981-03-10T00:00:00.000000000,1981-03-11T18:00:00.000000000,True,7659750,7.30 MiB
